"","CASE_ID","STU_CITIZEN_NM","STU_ABOR_TSI_NM","SUBMISSION_METHOD","ENTRY_TYPE","ASSESSMENT_DECISION_NM","ASSESSMENT_OUTCOME_NM","LAST_COUNTRY_EDUCATION","PREFERENCE_NO","AVAIL_ORG_UNIT_NM","STUDY_MODE_CD","RETURNING_DEFERRAL","CURR_AVAIL_YR","CURR_STUDY_PERIOD","ORIG_AVAIL_YR","ORIG_STUDY_PERIOD","SPK_CAT_TYPE_CD","OFFER_RELEASED_FG","OFFER_OUTCOME_CD","OFFER_CONDITIONS"
"20845","1018425|357401|557146","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","No Decision","Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"20875","1018658|357432|557193","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"20903","1018663|357443|557207","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"20918","1018677|357463|557233","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"20937","1018677|357463|557234","Temporary Entry Permit","No","Online Application","","","","Australia","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","Y"
"20948","1018691|357477|557250","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"20981","1018710|357505|557291","Temporary Entry Permit","No","Online Application","Others","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","Y"
"20995","844193|357554|557363","Temporary Entry Permit","No","Online Application","Masters CW","","","Japan","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"21002","1018841|357625|557474","Temporary Entry Permit","No","External Agency Application Load","","Qualified","Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","Y","2019","Mid Year Intake","2019","Start Year Intake","MCW","Y","$DEF","N"
"21025","1018841|357625|557475","Temporary Entry Permit","No","External Agency Application Load","","","","China (excludes SARs and Taiwan)","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","Y"
